Change,Price,Timestamp
-34.85,40853.70437694314996473026,1689638400
-34.85,40455.8651455626256382801,1689552000
-34.85,42412.97522283700176387741,1689465600
-34.85,42176.42375376355591599411,1689379200
-34.85,38536.76428438560849777543,1689292800
-34.85,64505.41981041900380260968,1689206400
-34.85,64413.07678867581294877928,1689120000
-34.85,63624.41335513787087055656,1689033600
-34.85,64411.18428344791241549054,1688947200
-34.85,64369.50570664470379593495,1688860800
-34.85,64741.68333811961145719318,1688774400
-34.85,64667.71086608911734892002,1688688000
-34.85,63861.37155316874774365623,1688601600
-34.85,63176.25723454489218462698,1688515200
-34.85,63660.00487704245230043107,1688428800
-34.85,63197.6445978287614274561,1688342400
-34.85,64616.88781731627963204461,1688256000
-34.85,64388.22295167963440689919,1688169600
-34.85,64141.21995210139809960285,1688083200
-34.85,64718.12811865100761734421,1687996800
-34.85,63428.3313912108381029465,1687910400
-34.85,63167.66143677523758419393,1687824000
-34.85,62126.52376521676297690138,1687737600
-34.85,62704.57480070774887384372,1687651200
-34.85,61841.23450103283280091413,1687564800
-34.85,60504.37687541373917903348,1687478400
-34.85,60019.77946741333977811741,1687392000
-34.85,57460.74100682124798555026,1687305600
-34.85,54400.55727937655980770829,1687219200
-34.85,54066.96424253988987987175,1687132800
-34.85,55301.23736465887190564659,1687046400
-34.85,55342.27939254034657317634,1686960000
-34.85,53284.72503493727073299529,1686873600
-34.85,52328.95899705102789038517,1686787200
-34.85,49927.62823191918485017387,1686700800
-34.85,49325.47159105968949069611,1686614400
-34.85,49775.5103731984645504762,1686528000
-34.85,50965.26988082339709288103,1686441600
-34.85,49207.5236200417363790789,1686355200
-34.85,50588.64723916342693453132,1686268800
-34.85,50797.54623495974312163452,1686182400
-34.85,51383.14135578312346861438,1686096000
-34.85,50556.54836987708368500803,1686009600
-34.85,50592.90590957451721291636,1685923200
-34.85,52169.33861236802856602332,1685836800
-34.85,51896.95081659766266992905,1685750400
-34.85,52941.17702378783260078931,1685664000
-34.85,52661.8336505668276082828,1685577600
-34.85,53169.99755838692602693463,1685491200
-34.85,56105.16538466264492073096,1685404800
-34.85,58211.77567487949138399468,1685318400
-34.85,56867.98259280888529814131,1685232000
-34.85,56990.14345872430177527478,1685145600
-34.85,58335.65842971199745093628,1685059200
-34.85,58100.23246734882303325083,1684972800
-34.85,58510.66539151207720983566,1684886400
-34.85,58148.00250499275308424008,1684800000
-34.85,58408.19461360282632362184,1684713600
-34.85,57795.17000716183670613968,1684627200
-34.85,57481.02345385689582200039,1684540800
-34.85,58345.09231165536005234696,1684454400
-34.85,61128.14913967235313738984,1684368000
-34.85,61123.83576928403069548112,1684281600
-34.85,63589.67815430836065263709,1684195200
-34.85,63143.99549467367511128259,1684108800
-34.85,62914.92974856026547760028,1684022400
-34.85,62205.16920115290039296567,1683936000
-34.85,64082.09315166945249864988,1683849600
-34.85,64112.03252772001171227185,1683763200
-34.85,64419.32354574546474330684,1683676800
-34.85,64582.46843555256460733457,1683590400
-34.85,63262.48694764248641669176,1683504000
-34.85,62909.25829675610693270634,1683417600
-34.85,63099.77136278139525136905,1683331200
-34.85,62510.62859242519767460007,1683244800
-34.85,62568.48289761373051775725,1683158400
-34.85,61665.31806069327897233451,1683072000
-34.85,60367.56584002290157413965,1682985600
-34.85,62019.38686790930832175951,1682899200
-34.85,61073.37738914825310031313,1682812800
-34.85,60992.38836422027872930458,1682726400
-34.85,63098.55877604017612399694,1682640000
-34.85,61469.43217905618899604584,1682553600
-34.85,60229.34943955409092474163,1682467200
-34.85,59709.0907395059318888736,1682380800
-34.85,59250.62541248560502470796,1682294400
-34.85,58885.96721574187438934537,1682208000
-34.85,60669.36298629336867737715,1682121600
-34.85,59391.07502208569180467063,1682035200
-34.85,58593.4604936963315879451,1681948800
-34.85,57098.49946254756275377347,1681862400
-34.85,57520.45754163975267569392,1681776000
-34.85,58113.54794927019830960072,1681689600
-34.85,58310.10017700850647377395,1681603200
-34.85,58223.4351888156422503506,1681516800
-34.85,59266.7854113990820309575,1681430400
-34.85,59190.68159575075799781645,1681344000
-34.85,58432.4237374565722981019,1681257600
-34.85,57249.47368605477020350287,1681171200
-34.85,55991.58173283372160564255,1681084800
-34.85,55307.38811426923104254416,1680998400
-34.85,54351.8105916326535532562,1680912000
-34.85,55720.29734267087020849555,1680825600
-34.85,55689.78657322164303905896,1680739200
-34.85,56002.57281546183922326073,1680652800
-34.85,56040.08536095465588966322,1680566400
-34.85,54372.98702863260692681486,1680480000
-34.85,55828.73977068693861594771,1680393600
-34.85,52908.10151395832389688367,1680307200
-34.85,52651.19823090565518458852,1680220800
-34.85,52239.90796665642870909364,1680134400
-34.85,53007.49316772248061091511,1680048000
-34.85,56566.94245921718244351149,1679961600
-34.85,62417.47246676694270861075,1679875200
-34.85,61943.43825922674048367361,1679788800
-34.85,64496.8730591875780169592,1679702400
-34.85,63691.1545975483908450908,1679616000
-34.85,64679.27315631453859460161,1679529600
-34.85,60009.15394681654995046781,1679443200
-34.85,74267.27169738403635657558,1679356800
-34.85,72467.18540962385660761287,1679270400
-34.85,71988.35595186428883014704,1679184000
-34.85,72125.00601556504699906697,1679097600
-34.85,68493.52979666338633982803,1679011200
-34.85,67623.99104936114452245504,1678924800
-34.85,66292.08159322206547141673,1678838400
-34.85,64793.00992493057972291552,1678752000
-34.85,59208.30821861099415673764,1678665600
-34.85,56251.4155250215768180398,1678579200
-34.85,54484.9731616192521459884,1678492800
-34.85,54899.75425912262271941808,1678406400
-34.85,55833.20605620621589009825,1678320000
-34.85,58385.21231216721638643565,1678233600
-34.85,60627.2959084883292854058,1678147200
-34.85,61136.00767294855637295958,1678060800
-34.85,59823.25262767561000425737,1677974400
-34.85,59248.32487766579031600811,1677888000
-34.85,62209.30465074239312741217,1677801600
-34.85,61599.15261981389627747737,1677715200
-34.85,61498.07775347025169170875,1677628800
-34.85,62044.47889062098285507433,1677542400
-34.85,62316.86665051301694961832,1677456000
-34.85,61296.44726428526216867055,1677369600
-34.85,61266.38034448691808855043,1677283200
-34.85,61616.45116741359370331131,1677196800
-34.85,61200.58644176739281744231,1677110400
-34.85,62385.15208974901493486732,1677024000
-34.85,62322.4423395794799646905,1676937600
-34.85,62857.85383488730656173223,1676851200
-34.85,62468.86944915617724144595,1676764800
-34.85,62199.01781191320815407031,1676678400
-34.85,61313.90928148771235280436,1676592000
-34.85,60626.18246240074583609809,1676505600
-34.85,58109.91543606283428425136,1676419200
-34.85,58752.29914259130201560513,1676332800
-34.85,58111.02345508219782256439,1676246400
-34.85,56966.48717867073389884077,1676160000
-34.85,56606.98910944085453087662,1676073600
-34.85,57094.0777688795868492896,1675987200
-34.85,57725.49729484747422100258,1675900800
-34.85,57591.03525120628184485609,1675814400
-34.85,58110.15451690422414296031,1675728000
-34.85,57540.2393690511775063324,1675641600
-34.85,56785.62118925472093662139,1675555200
-34.85,56918.7268002686168674899,1675468800
-34.85,57317.58999113135144095609,1675382400
-34.85,57389.72350179523688299874,1675296000
-34.85,56987.955552118813507636,1675209600
-34.85,57985.77272097200101021889,1675123200
-34.85,57459.8492351554286245632,1675036800
-34.85,56479.03636152009552090186,1674950400
-34.85,55888.43880625521449729301,1674864000
-34.85,56185.9390114626167710151,1674777600
-34.85,55303.55694060315641666433,1674691200
-34.85,55506.67373096576953288092,1674604800
-34.85,54043.69946289266655353271,1674518400
-34.85,56706.50081116551760420858,1674432000
-34.85,56489.5113898760797079983,1674345600
-34.85,54895.99993377203314235066,1674259200
-34.85,53622.91796431683277831963,1674172800
-34.85,54566.54259669430259570861,1674086400
-34.85,54682.91387491264421121144,1674000000
-34.85,54911.17371389710661213,1673913600
-34.85,54294.2466805746772186251,1673827200
-34.85,53040.60904371674495924427,1673740800
-34.85,51697.67978867071314930532,1673654400
-34.85,50334.76009097184959022393,1673568000
-34.85,48089.51494382435434086074,1673481600
-34.85,49718.47870195390019165677,1673395200
-34.85,49249.54234147875405387313,1673308800
-34.85,49676.40961878185361032588,1673222400
-34.85,49234.98829606296806197152,1673136000
-34.85,49204.31605511541141501327,1673049600
-34.85,49820.40054989493492087657,1672963200
-34.85,48453.20730773388351770462,1672876800
-34.85,48526.25847060793833742127,1672790400
-34.85,47890.92413870885998762912,1672704000
-34.85,49070.28984582661646738455,1672617600
-34.85,48777.53549444770035866645,1672531200
-34.85,48112.08776115770352962475,1672444800
-34.85,48612.5262303621538108174,1672358400
-34.85,46445.73604484466680409749,1672272000
-34.85,45458.58423705585005626102,1672185600
-34.85,46234.14990241506213524136,1672099200
-34.85,48649.61433034596179546646,1672012800
-34.85,47826.6932928895626156988,1671926400
-34.85,47343.45267501263642750355,1671840000
-34.85,48121.30668292560088097365,1671753600
-34.85,48727.05917112549535103212,1671667200
-34.85,48477.65656603839212038101,1671580800
-34.85,48529.29451198440655932249,1671494400
-34.85,47864.75342111257456040619,1671408000
-34.85,47317.64144434579361343723,1671321600
-34.85,47330.97833193348331799541,1671235200
-34.85,45921.94416322271313626386,1671148800
-34.85,46109.88984622574665631355,1671062400
-34.85,44985.39929348139445556291,1670976000
-34.85,44422.62247898991939014669,1670889600
-34.85,44864.97283998005041703859,1670803200
-34.85,44318.0476874959441830647,1670716800
-34.85,44041.00328290099067762808,1670630400
-34.85,43676.22853358687364009412,1670544000
-34.85,43921.79693259004237157633,1670457600
-34.85,43633.30155690522369169158,1670371200
-34.85,43569.59595182209960016394,1670284800
-34.85,43887.69194154623855861007,1670198400
-34.85,43600.26943378005181062731,1670112000
-34.85,43149.27372612193585744983,1670025600
-34.85,42779.62184702123870841111,1669939200
-34.85,42083.41891500418537615334,1669852800
-34.85,41292.2252262450582176856,1669766400
-34.85,41644.92609960795591313691,1669680000
-34.85,41484.59411028417052967064,1669593600
-34.85,41545.00937526467798236875,1669507200
-34.85,40478.12560963636043287939,1669420800
-34.85,41273.44502219149735007779,1669334400
-34.85,43531.93570543531287166109,1669248000
-34.85,43158.28190151504080964135,1669161600
-34.85,43294.26054157509702568726,1669075200
-34.85,45090.02860638900480596749,1668988800
-34.85,43484.94342995796210163255,1668902400
-34.85,43620.98816742762053413471,1668816000
-34.85,43729.93949031016030589536,1668729600
-34.85,44372.40493720735125348554,1668643200
-34.85,43449.25575597931181334399,1668556800
-34.85,44092.91637213855323476714,1668470400
-34.85,47873.31645995530442865083,1668384000
-34.85,46213.37041483772251337288,1668297600
-34.85,44335.33434051329350157092,1668211200
-34.85,44567.66568136503018560569,1668124800
-34.85,47789.75863482819416587188,1668038400
-34.85,46019.62052410190516039821,1667952000
-34.85,44255.62092351675234256983,1667865600
-34.85,44424.25560344260846555342,1667779200
-34.85,43199.40280730901257561828,1667692800
-34.85,41821.41293158427731450216,1667606400
-34.85,44416.64856251298167778902,1667520000
-34.85,44762.35520978330759569808,1667433600
-34.85,44153.75695115018149745442,1667347200
-34.85,44106.51735809243153579532,1667260800
-34.85,45027.7294025597351603307,1667174400
-34.85,44248.23073304541558245687,1667088000
-34.85,43422.45742024329150537304,1667001600
-34.85,43951.00075911220614656284,1666915200
-34.85,44276.96902364133471241721,1666828800
-34.85,43583.22866158463402591539,1666742400
-34.85,42656.04585307498746804426,1666656000
-34.85,41721.28110354125835012067,1666569600
-34.85,41276.98609393676360658808,1666483200
-34.85,41554.94695190212495240676,1666396800
-34.85,42611.54579528326892274153,1666310400
-34.85,42426.56111195188372626483,1666224000
-34.85,41494.77646331145523914386,1666137600
-34.85,40735.46911534862465819725,1666051200
-34.85,40417.3713178757855128684,1665964800
-34.85,39587.30919459534043796021,1665878400
-34.85,39264.65740380609088765784,1665792000
-34.85,40396.97582872583510707991,1665705600
-34.85,39233.56253996427619169473,1665619200
-34.85,39223.27564543144929562374,1665532800
-34.85,38694.84435894738884858678,1665446400
-34.85,36506.59915354987572846762,1665360000
-34.85,37540.40370059123090013243,1665273600
-34.85,37675.66982666676378225016,1665187200
-34.85,40449.79264144435733533014,1665100800
-34.85,41235.61208107126556814139,1665014400
-34.85,42414.04996370488479990886,1664928000
-34.85,42451.39778984661650644298,1664841600
-34.85,42493.37345168834026189568,1664755200
-34.85,40615.94713622824368504467,1664668800
-34.85,40470.96064032786511398095,1664582400
-34.85,40265.70865226008580039607,1664496000
-34.85,43228.37693586717853083042,1664409600
-34.85,42655.37888990237816066882,1664323200
-34.85,41068.06856002352156858084,1664236800
-34.85,38234.28036486784892132622,1664150400
-34.85,38789.50518082899305401909,1664064000
-34.85,38030.60093493767693085062,1663977600
-34.85,40008.91984501269576563381,1663891200
-34.85,46837.65338476647265994586,1663804800
-34.85,45472.01875810464595014172,1663718400
-34.85,50701.53231135507592431479,1663632000
-34.85,54243.77663588870199872916,1663545600
-34.85,53485.32074515983370366336,1663459200
-34.85,55595.98905545924780504207,1663372800
-34.85,60381.48345916089152557918,1663286400
-34.85,59155.65108175674724355618,1663200000
-34.85,60649.79744152632126788743,1663113600
-34.85,62239.70558040462352233031,1663027200
-34.85,61417.55568542272353157848,1662940800
-34.85,60584.73790937850855790565,1662854400
-34.85,59791.45762442500593032307,1662768000
-34.85,56895.24195177970083639215,1662681600
-34.85,57263.51044584420823489695,1662595200
-34.85,58505.58496433342431855227,1662508800
-34.85,59445.0268178581053218218,1662422400
-34.85,60307.21452079120201658535,1662336000
-34.85,60153.44984083542020809478,1662249600
-34.85,60217.94764523857524624749,1662163200
-34.85,60406.09624589735597507349,1662076800
-34.85,61190.47832451601838588161,1661990400
-34.85,60627.12088656723235567237,1661904000
-34.85,60796.13009814515528718148,1661817600
-34.85,60716.1954154504238376152,1661731200
-34.85,59854.14841275730463533286,1661644800
-34.85,59739.22988806526302864566,1661558400
-34.85,61768.77309448945087555629,1661472000
-34.85,61813.02985020440095167003,1661385600
-34.85,62019.46048328514928752088,1661299200
-34.85,62170.52369432202471087549,1661212800
-34.85,62415.78330112383219176897,1661126400
-34.85,62743.35342242071549916093,1661040000
-34.85,62240.89869797651020272749,1660953600
-34.85,62648.23783218859257160385,1660867200
-34.85,61479.99433823813888514801,1660780800
-34.85,63281.90137848095251393557,1660694400
-34.85,64256.55147192291179240917,1660608000
-34.85,64694.94890107146250890427,1660521600
-34.85,64657.74116261179137207239,1660435200
-34.85,64258.58586964572357546819,1660348800
-34.85,62964.67787546982863823217,1660262400
-34.85,62808.30169428006528376869,1660176000
-34.85,62979.59612429835913307851,1660089600
-34.85,62885.28964647268710345077,1660003200
-34.85,62261.49243457174336127218,1659916800
-34.85,61796.11491436014356438746,1659830400
-34.85,61888.79601823310889955814,1659744000
-34.85,60975.51841588637573591746,1659657600
-34.85,61740.58533534374308919784,1659571200
-34.85,61912.13443091260997418067,1659484800
-34.85,61319.50673849895103874265,1659398400
-34.85,61396.99998694430058477399,1659312000
-34.85,60970.53081958645521388791,1659225600
-34.85,64581.75140073279111576903,1659139200
-34.85,63826.67211042502986814221,1659052800
-34.85,63846.82184045703675226059,1658966400
-34.85,62905.6220147361687234694,1658880000
-34.85,63424.08742540093489347837,1658793600
-34.85,62987.39027313014624507912,1658707200
-34.85,62491.09790506578266653512,1658620800
-34.85,63353.16487926165807336782,1658534400
-34.85,63112.1106840378284764577,1658448000
-34.85,64131.24970348735729552551,1658361600
-34.85,62719.57545500979235622493,1658275200
-34.85,61566.86918885226025370091,1658188800
-34.85,60574.31440304719996377173,1658102400
